datetime_et,price,size,exchange,conditions,dt_diff_s
2024-03-11 15:57:00-04:00,511.0,96.0,11,"[14, 37, 41]",0.0
2024-03-11 15:57:00-04:00,511.0,105.0,19,,0.0
2024-03-11 15:57:05-04:00,510.96,14.0,10,[37],5.0
2024-03-11 15:57:05-04:00,510.96,38.0,1,[37],0.0
2024-03-11 15:57:05-04:00,510.96,24.0,19,[37],0.0
2024-03-11 15:57:05-04:00,510.96,19.0,8,[37],0.0
2024-03-11 15:57:05-04:00,510.96,47.0,11,"[14, 37, 41]",0.0
2024-03-11 15:57:06-04:00,510.95,18.0,11,"[14, 37, 41]",1.0
2024-03-11 15:57:06-04:00,510.95,2.0,10,[37],0.0
2024-03-11 15:57:06-04:00,510.95,12.0,19,[37],0.0
2024-03-11 15:57:06-04:00,510.95,9.0,8,[37],0.0
2024-03-11 15:57:07-04:00,510.97,2.0,8,[37],1.0
2024-03-11 15:57:07-04:00,510.97,2.0,19,[37],0.0
2024-03-11 15:57:07-04:00,510.97,2.0,10,[37],0.0
2024-03-11 15:57:07-04:00,510.97,2.0,11,"[14, 37, 41]",0.0
2024-03-11 15:57:48-04:00,511.21,100.0,21,,41.0
2024-03-11 15:57:48-04:00,511.21,18.0,19,[37],0.0
2024-03-11 15:57:48-04:00,511.21,40.0,8,"[14, 37, 41]",0.0
2024-03-11 15:57:48-04:00,511.21,200.0,8,"[14, 41]",0.0
2024-03-11 15:57:48-04:00,511.21,3.0,12,[37],0.0
2024-03-11 15:57:48-04:00,511.21,5.0,19,[37],0.0
2024-03-11 15:57:48-04:00,511.21,40.0,12,[37],0.0
2024-03-11 15:58:02-04:00,511.255,2.0,11,"[14, 37, 41]",14.0
2024-03-11 15:58:02-04:00,511.255,1.0,19,[37],0.0
2024-03-11 15:58:02-04:00,511.255,1.0,8,[37],0.0
2024-03-11 15:58:02-04:00,511.26,2.0,12,[37],0.0
2024-03-11 15:58:03-04:00,511.255,1.0,11,"[14, 37, 41]",1.0
2024-03-11 15:58:03-04:00,511.255,1.0,19,[37],0.0
2024-03-11 15:58:04-04:00,511.255,1.0,19,[37],1.0
2024-03-11 15:58:05-04:00,511.26,7.0,12,[37],1.0
2024-03-11 15:58:05-04:00,511.26,6.0,19,[37],0.0
2024-03-11 15:58:05-04:00,511.255,9.0,11,"[14, 37, 41]",0.0
2024-03-11 15:58:05-04:00,511.255,5.0,8,[37],0.0
2024-03-11 15:59:46-04:00,511.37,100.0,11,,101.0
2024-03-11 15:59:50-04:00,511.29,549.0,11,"[14, 41]",4.0
2024-03-11 15:59:50-04:00,511.295,10.0,4,[37],0.0
2024-03-11 15:59:58-04:00,511.25,100.0,12,"[14, 41]",8.0
2024-03-11 15:59:58-04:00,511.25,300.0,8,"[14, 41]",0.0
2024-03-11 15:59:59-04:00,511.21,29.0,11,[37],1.0
2024-03-11 15:59:59-04:00,511.21,100.0,12,"[14, 41]",0.0
2024-03-11 15:59:59-04:00,511.21,1.0,19,"[14, 37, 41]",0.0
2024-03-11 15:59:59-04:00,511.21,222.0,11,"[14, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,95.0,11,"[14, 37, 41]",1.0
2024-03-11 16:00:00-04:00,511.26,753.0,11,,0.0
2024-03-11 16:00:00-04:00,511.26,100.0,8,"[14, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,305.0,11,"[14, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,200.0,11,"[14, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,195.0,11,"[14, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,5.0,11,"[14, 37, 41]",0.0
2024-03-11 16:00:00-04:00,511.26,300.0,11,"[14, 41]",0.0
2024-03-12 09:30:06-04:00,513.41,1.0,4,[37],63006.0
2024-03-12 09:30:20-04:00,513.53,100.0,11,,14.0
2024-03-12 09:30:25-04:00,513.48,100.0,11,,5.0
2024-03-12 09:30:40-04:00,513.65,100.0,11,,15.0
2024-03-12 09:30:45-04:00,513.6201,1.0,4,[37],5.0
2024-03-12 09:30:45-04:00,513.7,100.0,11,,0.0
2024-03-12 09:30:48-04:00,513.7201,5.0,4,[37],3.0
2024-03-12 09:30:55-04:00,513.665,5.0,4,[37],7.0
2024-03-12 09:31:00-04:00,513.59,100.0,11,,5.0
2024-03-12 09:31:05-04:00,513.57,100.0,11,,5.0
2024-03-12 09:31:10-04:00,513.62,100.0,11,,5.0
2024-03-12 09:31:14-04:00,513.49,100.0,19,,4.0
2024-03-12 09:31:15-04:00,513.5,100.0,11,,1.0
2024-03-12 09:31:20-04:00,513.64,33.0,18,[37],5.0
2024-03-12 09:31:20-04:00,513.64,100.0,11,,0.0
2024-03-12 09:31:25-04:00,513.56,100.0,11,,5.0
2024-03-12 09:31:30-04:00,513.5,100.0,11,,5.0
2024-03-12 09:31:30-04:00,513.5,83.0,11,[37],0.0
2024-03-12 09:33:00-04:00,513.47,100.0,11,,90.0
2024-03-12 09:33:03-04:00,513.37,100.0,11,,3.0
2024-03-12 09:33:06-04:00,513.39,390.0,11,,3.0
2024-03-12 09:33:09-04:00,513.31,100.0,11,,3.0
2024-03-12 09:33:09-04:00,513.31,90.0,11,[37],0.0
2024-03-12 09:33:09-04:00,513.31,22.0,10,[37],0.0
2024-03-12 09:33:09-04:00,513.31,5.0,21,[37],0.0
2024-03-12 09:33:09-04:00,513.31,7.0,21,[37],0.0
2024-03-12 09:33:09-04:00,513.31,22.0,19,[37],0.0
2024-03-12 09:33:09-04:00,513.31,33.0,8,[37],0.0
2024-03-12 09:33:12-04:00,513.37,190.0,11,,3.0
2024-03-12 09:33:12-04:00,513.37,100.0,11,,0.0
2024-03-12 09:33:15-04:00,513.38,100.0,11,,3.0
2024-03-12 09:33:18-04:00,513.45,99.0,19,[37],3.0
2024-03-12 09:33:18-04:00,513.45,100.0,11,,0.0
2024-03-12 09:33:18-04:00,513.45,90.0,11,[37],0.0
2024-03-12 09:33:18-04:00,513.45,1.0,19,[37],0.0
2024-03-12 09:33:24-04:00,513.4,100.0,11,,6.0
2024-03-12 09:33:24-04:00,513.4,190.0,11,,0.0
2024-03-12 09:33:25-04:00,513.42,100.0,8,"[14, 41]",1.0
2024-03-12 09:33:25-04:00,513.425,100.0,4,,0.0
2024-03-12 09:33:33-04:00,513.46,100.0,11,,8.0
2024-03-12 09:33:36-04:00,513.47,100.0,11,,3.0
2024-03-12 09:33:36-04:00,513.47,90.0,11,[37],0.0
2024-03-12 09:33:39-04:00,513.52,100.0,11,,3.0
2024-03-12 09:33:39-04:00,513.52,11.0,11,[37],0.0
2024-03-12 09:33:39-04:00,513.52,190.0,11,,0.0
2024-03-12 09:33:42-04:00,513.56,100.0,11,,3.0
2024-03-12 09:33:42-04:00,513.56,90.0,11,[37],0.0
2024-03-12 09:33:48-04:00,513.53,390.0,11,,6.0
2024-03-12 09:33:54-04:00,513.43,100.0,11,,6.0
2024-03-12 09:33:54-04:00,513.43,190.0,11,,0.0
2024-03-12 09:33:57-04:00,513.5,88.0,11,[37],3.0
2024-03-12 09:33:57-04:00,513.5,100.0,11,,0.0
2024-03-12 09:33:57-04:00,513.5,2.0,11,[37],0.0
2024-03-12 09:34:00-04:00,513.465,100.0,11,,3.0
2024-03-12 09:34:00-04:00,513.47,100.0,11,,0.0
2024-03-12 09:34:03-04:00,513.41,100.0,11,,3.0
2024-03-12 09:34:06-04:00,513.395,100.0,11,,3.0
2024-03-12 09:34:09-04:00,513.3,100.0,11,,3.0
2024-03-12 09:34:12-04:00,513.29,90.0,11,[37],3.0
2024-03-12 09:34:12-04:00,513.29,100.0,11,,0.0
2024-03-12 09:34:12-04:00,513.28,100.0,11,,0.0
2024-03-12 09:34:15-04:00,513.27,100.0,11,,3.0
2024-03-12 09:34:18-04:00,513.14,100.0,11,,3.0
2024-03-12 09:34:18-04:00,513.14,90.0,11,[37],0.0
2024-03-12 09:34:24-04:00,513.01,1.0,4,[37],6.0
2024-03-12 09:34:39-04:00,513.06,285.0,19,"[14, 41]",15.0
2024-03-12 09:34:39-04:00,513.06,100.0,11,"[14, 41]",0.0
2024-03-12 09:34:39-04:00,513.06,287.0,19,"[14, 41]",0.0
2024-03-12 09:34:58-04:00,512.93,700.0,4,,19.0
2024-03-12 09:36:25-04:00,511.93,100.0,10,"[14, 41]",87.0
2024-03-12 09:36:50-04:00,511.8901,50.0,4,[37],25.0
2024-03-12 09:37:00-04:00,512.02,25.0,12,"[14, 37, 41]",10.0
2024-03-12 09:37:00-04:00,512.02,73.0,12,"[14, 37, 41]",0.0
2024-03-12 09:37:00-04:00,512.02,95.0,12,"[14, 37, 41]",0.0
2024-03-12 09:39:00-04:00,511.79,150.0,4,,120.0
2024-03-12 09:39:55-04:00,511.48,10.0,4,[37],55.0
2024-03-12 09:39:55-04:00,511.48,20.0,11,[37],0.0
2024-03-12 09:41:41-04:00,511.86,13.0,4,[37],106.0
2024-03-12 09:41:42-04:00,511.871,2.0,4,[37],1.0
2024-03-12 09:41:46-04:00,511.86,35.0,7,"[14, 37, 41]",4.0
2024-03-12 09:41:46-04:00,511.86,100.0,10,"[14, 41]",0.0
2024-03-12 09:42:11-04:00,511.85,100.0,11,,25.0
2024-03-12 09:42:11-04:00,511.85,100.0,21,,0.0
2024-03-12 09:42:11-04:00,511.85,400.0,12,,0.0
2024-03-12 09:42:11-04:00,511.85,400.0,19,,0.0
2024-03-12 09:43:47-04:00,511.67,31.0,4,[37],96.0
2024-03-12 09:45:08-04:00,511.515,6.0,4,[37],81.0
2024-03-12 09:46:10-04:00,510.95,2.0,4,[37],62.0
2024-03-12 09:46:28-04:00,510.97,1000.0,4,,18.0
2024-03-12 09:46:28-04:00,510.975,99.0,4,[37],0.0
2024-03-12 09:46:28-04:00,510.975,1.0,4,[37],0.0
2024-03-12 09:46:28-04:00,510.975,499.0,4,,0.0
2024-03-12 09:46:28-04:00,510.975,100.0,4,,0.0
2024-03-12 09:48:14-04:00,511.075,187.0,4,,106.0
2024-03-12 09:50:35-04:00,511.48,45.0,11,"[14, 37, 41]",141.0
2024-03-12 09:50:35-04:00,511.48,100.0,12,"[14, 41]",0.0
2024-03-12 09:50:46-04:00,511.62,25.0,11,"[14, 37, 41]",11.0
2024-03-12 09:50:46-04:00,511.63,1.0,19,"[14, 37, 41]",0.0
2024-03-12 09:50:46-04:00,511.62,20.0,12,"[14, 37, 41]",0.0
2024-03-12 09:52:18-04:00,511.71,3.0,11,[37],92.0
2024-03-12 09:52:43-04:00,511.8699,75.0,4,[37],25.0
2024-03-12 09:54:43-04:00,511.95,100.0,4,,120.0
2024-03-12 09:55:16-04:00,512.28,99.0,11,[37],33.0
2024-03-12 09:55:16-04:00,512.28,6.0,12,"[14, 37, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,48.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,84.0,8,[37],0.0
2024-03-12 09:55:16-04:00,512.28,100.0,8,"[14, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,1.0,11,[37],0.0
2024-03-12 09:55:16-04:00,512.28,52.0,11,[37],0.0
2024-03-12 09:55:16-04:00,512.28,16.0,8,[37],0.0
2024-03-12 09:55:16-04:00,512.29,15.0,19,[37],0.0
2024-03-12 09:55:16-04:00,512.29,39.0,19,[37],0.0
2024-03-12 09:55:16-04:00,512.29,23.0,19,[37],0.0
2024-03-12 09:55:16-04:00,512.29,21.0,8,"[14, 37, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,194.0,12,"[14, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,113.0,12,"[14, 41]",0.0
2024-03-12 09:55:16-04:00,512.28,71.0,12,"[14, 37, 41]",0.0
2024-03-12 09:55:16-04:00,512.29,62.0,19,[37],0.0
2024-03-12 09:55:16-04:00,512.29,8.0,12,[37],0.0
2024-03-12 09:55:47-04:00,512.49,100.0,8,"[14, 41]",31.0
2024-03-12 09:55:47-04:00,512.49,100.0,12,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,20.0,20,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,20.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,5.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,100.0,21,[14],0.0
2024-03-12 09:55:47-04:00,512.49,20.0,21,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,3.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,363.0,11,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,100.0,11,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.5,340.0,1,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,4.0,20,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,100.0,12,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,5.0,21,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,100.0,11,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,40.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,8.0,11,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,100.0,11,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,500.0,11,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,120.0,10,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,120.0,10,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,30.0,12,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,100.0,8,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,1.0,19,"[14, 37, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,100.0,19,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.49,100.0,19,"[14, 41]",0.0
2024-03-12 09:55:47-04:00,512.48,30.0,19,"[14, 37, 41]",0.0
2024-03-12 09:57:44-04:00,512.975,5.0,4,[37],117.0
2024-03-12 09:59:18-04:00,513.38,100.0,10,"[14, 41]",94.0
2024-03-12 10:00:55-04:00,513.52,1.0,12,[37],97.0
2024-03-12 10:03:16-04:00,513.27,88.0,11,[37],141.0
2024-03-12 10:03:16-04:00,513.27,12.0,11,[37],0.0
2024-03-12 10:03:25-04:00,513.14,3.0,4,[37],9.0
2024-03-12 10:03:27-04:00,513.09,99.0,19,"[14, 37, 41]",2.0
2024-03-12 10:03:27-04:00,513.09,100.0,19,"[14, 41]",0.0
2024-03-12 10:03:27-04:00,513.09,1.0,19,"[14, 37, 41]",0.0
2024-03-12 10:04:08-04:00,513.0,33.0,19,[37],41.0
2024-03-12 10:04:08-04:00,513.0,1.0,19,[37],0.0
2024-03-12 10:04:08-04:00,513.0,26.0,21,[37],0.0
2024-03-12 10:04:08-04:00,513.0,24.0,12,[37],0.0
2024-03-12 10:04:08-04:00,513.0,20.0,20,[37],0.0
2024-03-12 10:05:13-04:00,513.1,1.0,4,[37],65.0
2024-03-12 10:05:27-04:00,513.11,100.0,12,"[14, 41]",14.0
2024-03-12 10:05:37-04:00,513.09,200.0,11,"[14, 41]",10.0
2024-03-12 10:05:40-04:00,513.08,3.0,12,[37],3.0
2024-03-12 10:05:40-04:00,513.08,2.0,19,[37],0.0
2024-03-12 10:05:40-04:00,513.08,2.0,8,[37],0.0
2024-03-12 10:05:40-04:00,513.08,2.0,11,"[14, 37, 41]",0.0
2024-03-12 10:05:40-04:00,513.08,2.0,10,[37],0.0
2024-03-12 10:05:50-04:00,513.05,4.0,11,"[14, 37, 41]",10.0
2024-03-12 10:05:50-04:00,513.05,1.0,10,[37],0.0
2024-03-12 10:05:50-04:00,513.05,4.0,19,[37],0.0
2024-03-12 10:05:50-04:00,513.05,2.0,8,[37],0.0
2024-03-12 10:05:50-04:00,513.05,4.0,12,[37],0.0
2024-03-12 10:06:00-04:00,513.15,9.0,11,"[14, 37, 41]",10.0
2024-03-12 10:06:00-04:00,513.15,1.0,10,[37],0.0
2024-03-12 10:06:00-04:00,513.15,8.0,19,[37],0.0
2024-03-12 10:06:00-04:00,513.15,6.0,8,[37],0.0
2024-03-12 10:06:00-04:00,513.15,11.0,12,[37],0.0
2024-03-12 10:06:10-04:00,513.22,2.0,12,[37],10.0
2024-03-12 10:06:10-04:00,513.22,2.0,8,[37],0.0
2024-03-12 10:06:10-04:00,513.22,2.0,19,[37],0.0
2024-03-12 10:06:10-04:00,513.22,3.0,11,"[14, 37, 41]",0.0
2024-03-12 10:06:10-04:00,513.22,2.0,10,[37],0.0
2024-03-12 10:06:20-04:00,513.44,19.0,10,[37],10.0
2024-03-12 10:06:20-04:00,513.44,3.0,12,[37],0.0
2024-03-12 10:06:20-04:00,513.44,16.0,12,[37],0.0
2024-03-12 10:06:28-04:00,513.47,7.0,11,"[14, 37, 41]",8.0
2024-03-12 10:06:29-04:00,513.495,100.0,12,,1.0
2024-03-12 10:06:31-04:00,513.55,49.0,4,[37],2.0
2024-03-12 10:07:05-04:00,513.725,8.0,4,[37],34.0
2024-03-12 10:07:05-04:00,513.73,700.0,4,,0.0
2024-03-12 10:07:05-04:00,513.725,1.0,4,[37],0.0
2024-03-12 10:07:09-04:00,513.6602,87.0,4,[37],4.0
2024-03-12 10:07:40-04:00,513.77,5.0,12,[37],31.0
2024-03-12 10:07:40-04:00,513.76,2.0,8,[37],0.0
2024-03-12 10:07:40-04:00,513.765,2.0,19,[37],0.0
2024-03-12 10:07:40-04:00,513.765,2.0,11,"[14, 37, 41]",0.0
2024-03-12 10:07:40-04:00,513.76,2.0,10,[37],0.0
2024-03-12 10:07:50-04:00,513.71,3.0,19,[37],10.0
2024-03-12 10:07:50-04:00,513.71,19.0,8,[37],0.0
2024-03-12 10:08:00-04:00,513.84,1.0,11,"[14, 37, 41]",10.0
2024-03-12 10:08:00-04:00,513.84,1.0,10,[37],0.0
2024-03-12 10:08:00-04:00,513.84,1.0,8,[37],0.0
2024-03-12 10:08:00-04:00,513.84,20.0,19,[37],0.0
2024-03-12 10:08:00-04:00,513.84,2.0,12,[37],0.0
2024-03-12 10:08:01-04:00,513.8301,10.0,4,[37],1.0
2024-03-12 10:08:10-04:00,513.8,1.0,12,[37],9.0
2024-03-12 10:08:36-04:00,513.87,2.0,11,[37],26.0
2024-03-12 10:08:36-04:00,513.87,100.0,12,,0.0
2024-03-12 10:08:36-04:00,513.87,101.0,12,,0.0
2024-03-12 10:08:36-04:00,513.87,100.0,11,"[14, 41]",0.0
2024-03-12 10:08:36-04:00,513.87,100.0,20,"[14, 41]",0.0
2024-03-12 10:08:36-04:00,513.87,100.0,21,[14],0.0
2024-03-12 10:08:36-04:00,513.87,99.0,12,"[14, 37, 41]",0.0
2024-03-12 10:09:40-04:00,513.58,98.0,12,"[14, 37, 41]",64.0
2024-03-12 10:10:58-04:00,513.785,100.0,4,,78.0
2024-03-12 10:11:16-04:00,513.74,22.0,4,[37],18.0
2024-03-12 10:12:18-04:00,513.67,1.0,4,[37],62.0
2024-03-12 10:12:20-04:00,513.63,1.0,19,[37],2.0
2024-03-12 10:12:20-04:00,513.63,1.0,12,[37],0.0
2024-03-12 10:12:50-04:00,513.69,1.0,19,[37],30.0
2024-03-12 10:12:50-04:00,513.69,3.0,8,[37],0.0
2024-03-12 10:12:50-04:00,513.69,3.0,11,"[14, 37, 41]",0.0
2024-03-12 10:12:50-04:00,513.69,5.0,19,[37],0.0
2024-03-12 10:13:00-04:00,513.68,4.0,11,"[14, 37, 41]",10.0
2024-03-12 10:13:00-04:00,513.68,2.0,10,[37],0.0
2024-03-12 10:13:00-04:00,513.68,1.0,1,[37],0.0
2024-03-12 10:13:00-04:00,513.68,3.0,19,[37],0.0
2024-03-12 10:13:00-04:00,513.68,3.0,8,[37],0.0
2024-03-12 10:13:00-04:00,513.68,3.0,12,[37],0.0
2024-03-12 10:13:10-04:00,513.49,2.0,11,"[14, 37, 41]",10.0
2024-03-12 10:13:10-04:00,513.49,2.0,10,[37],0.0
2024-03-12 10:13:10-04:00,513.49,3.0,19,[37],0.0
2024-03-12 10:13:10-04:00,513.49,2.0,8,[37],0.0
2024-03-12 10:13:10-04:00,513.49,2.0,12,[37],0.0
2024-03-12 10:13:20-04:00,513.48,1.0,12,[37],10.0
2024-03-12 10:13:20-04:00,513.48,1.0,8,[37],0.0
2024-03-12 10:13:20-04:00,513.48,1.0,11,"[14, 37, 41]",0.0
2024-03-12 10:13:20-04:00,513.48,1.0,19,[37],0.0
2024-03-12 10:14:44-04:00,513.6271,100.0,4,"[10, 2, 41]",84.0
2024-03-12 10:16:39-04:00,513.8197,1.0,4,[37],115.0
2024-03-12 10:17:00-04:00,513.78,7.0,11,"[14, 37, 41]",21.0
2024-03-12 10:17:00-04:00,513.78,3.0,10,[37],0.0
2024-03-12 10:17:00-04:00,513.78,5.0,19,[37],0.0
2024-03-12 10:17:00-04:00,513.78,6.0,8,[37],0.0
2024-03-12 10:17:00-04:00,513.78,5.0,12,[37],0.0
2024-03-12 10:17:10-04:00,513.92,2.0,12,[37],10.0
2024-03-12 10:17:10-04:00,513.92,1.0,11,"[14, 37, 41]",0.0
2024-03-12 10:17:10-04:00,513.92,2.0,19,[37],0.0
2024-03-12 10:17:10-04:00,513.92,2.0,8,[37],0.0
2024-03-12 10:19:01-04:00,513.67,1.0,4,[37],111.0
2024-03-12 10:19:34-04:00,513.77,1.0,12,[37],33.0
2024-03-12 10:20:40-04:00,513.74,4.0,12,[37],66.0
2024-03-12 10:20:40-04:00,513.74,5.0,12,[37],0.0
2024-03-12 10:20:50-04:00,513.71,4.0,11,"[14, 37, 41]",10.0
2024-03-12 10:20:50-04:00,513.71,3.0,10,[37],0.0
2024-03-12 10:20:50-04:00,513.71,4.0,19,[37],0.0
2024-03-12 10:20:50-04:00,513.71,7.0,8,[37],0.0
2024-03-12 10:20:50-04:00,513.71,5.0,12,[37],0.0
2024-03-12 10:21:00-04:00,513.63,4.0,8,[37],10.0
2024-03-12 10:21:00-04:00,513.63,2.0,19,[37],0.0
2024-03-12 10:21:00-04:00,513.63,4.0,12,[37],0.0
2024-03-12 10:21:00-04:00,513.63,3.0,11,"[14, 37, 41]",0.0
2024-03-12 10:21:00-04:00,513.63,3.0,10,[37],0.0
2024-03-12 10:21:10-04:00,513.76,10.0,12,[37],10.0
2024-03-12 10:21:10-04:00,513.76,18.0,8,[37],0.0
2024-03-12 10:21:10-04:00,513.76,8.0,11,"[14, 37, 41]",0.0
2024-03-12 10:21:10-04:00,513.76,3.0,10,[37],0.0
2024-03-12 10:21:10-04:00,513.76,5.0,19,[37],0.0
2024-03-12 10:21:20-04:00,513.8,1.0,11,"[14, 37, 41]",10.0
2024-03-12 10:21:20-04:00,513.8,1.0,10,[37],0.0
2024-03-12 10:21:20-04:00,513.8,1.0,19,[37],0.0
2024-03-12 10:21:20-04:00,513.8,1.0,8,[37],0.0
2024-03-12 10:21:20-04:00,513.8,1.0,12,[37],0.0
2024-03-12 10:21:30-04:00,513.77,1.0,12,[37],10.0
2024-03-12 10:22:55-04:00,514.14,1.0,4,[37],85.0
2024-03-12 10:24:03-04:00,514.3882,100.0,4,,68.0
2024-03-12 10:24:05-04:00,514.3798,355.0,4,,2.0
2024-03-12 10:24:22-04:00,514.439,571.0,10,,17.0
2024-03-12 10:24:30-04:00,514.4179,20.0,4,[37],8.0
2024-03-12 10:24:49-04:00,514.5401,1.0,4,[37],19.0
2024-03-12 10:25:38-04:00,514.76,1.0,4,[37],49.0
2024-03-12 10:29:41-04:00,515.1,1.0,4,[37],243.0
2024-03-12 10:29:43-04:00,515.065,2.0,4,[37],2.0
2024-03-12 10:29:43-04:00,515.065,1.0,4,[37],0.0
2024-03-12 10:30:24-04:00,515.335,5.0,4,[37],41.0
2024-03-12 10:30:39-04:00,515.41,99.0,11,[37],15.0
2024-03-12 10:31:03-04:00,515.0271,76.0,4,"[10, 37, 41]",24.0
2024-03-12 10:31:51-04:00,515.45,100.0,11,"[14, 41]",48.0
2024-03-12 10:31:51-04:00,515.45,200.0,19,"[14, 41]",0.0
2024-03-12 10:31:51-04:00,515.45,50.0,11,"[14, 37, 41]",0.0
2024-03-12 10:32:15-04:00,515.39,10.0,8,"[14, 37, 41]",24.0
2024-03-12 10:32:29-04:00,515.3629,1.0,4,[37],14.0
2024-03-12 10:35:07-04:00,515.515,20.0,4,[37],158.0
2024-03-12 10:35:23-04:00,515.56,82.0,11,"[14, 37, 41]",16.0
2024-03-12 10:36:01-04:00,515.45,100.0,7,"[14, 41]",38.0
2024-03-12 10:36:01-04:00,515.45,200.0,7,"[14, 41]",0.0
2024-03-12 10:36:01-04:00,515.45,12.0,18,"[14, 37, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,90.0,11,"[14, 37, 41]",12.0
2024-03-12 10:36:13-04:00,515.57,10.0,11,"[14, 37, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,41.0,11,"[14, 37, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,52.0,11,"[14, 37, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,7.0,11,"[14, 37, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,200.0,11,"[14, 41]",0.0
2024-03-12 10:36:13-04:00,515.57,200.0,10,,0.0
2024-03-12 10:36:13-04:00,515.57,100.0,19,"[14, 41]",0.0
2024-03-12 10:36:24-04:00,515.68,60.0,19,[37],11.0
2024-03-12 10:36:24-04:00,515.68,100.0,12,,0.0
2024-03-12 10:36:24-04:00,515.68,92.0,12,[37],0.0
2024-03-12 10:36:33-04:00,515.63,77.0,11,"[14, 37, 41]",9.0
2024-03-12 10:36:33-04:00,515.63,100.0,10,"[14, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,64.0,11,"[14, 37, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,76.0,19,"[14, 37, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,24.0,19,"[14, 37, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,95.0,8,"[14, 37, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,100.0,20,"[14, 41]",0.0
2024-03-12 10:36:33-04:00,515.63,100.0,11,,0.0
2024-03-12 10:37:40-04:00,515.54,12.0,12,"[14, 37, 41]",67.0
2024-03-12 10:37:40-04:00,515.54,1.0,19,"[14, 37, 41]",0.0
2024-03-12 10:37:40-04:00,515.54,100.0,21,,0.0
2024-03-12 10:37:40-04:00,515.54,200.0,12,"[14, 41]",0.0
2024-03-12 10:37:40-04:00,515.54,100.0,11,"[14, 41]",0.0
2024-03-12 10:37:40-04:00,515.54,100.0,12,"[14, 41]",0.0
2024-03-12 10:37:40-04:00,515.54,100.0,10,"[14, 41]",0.0
2024-03-12 10:40:36-04:00,515.56,25.0,12,"[14, 37, 41]",176.0
2024-03-12 10:40:36-04:00,515.56,28.0,12,"[14, 37, 41]",0.0
2024-03-12 10:41:06-04:00,515.665,1.0,4,[37],30.0
2024-03-12 10:41:34-04:00,515.76,98.0,12,"[14, 37, 41]",28.0
2024-03-12 10:43:28-04:00,515.61,26.0,20,"[14, 37, 41]",114.0
2024-03-12 10:43:51-04:00,515.6,864.0,10,"[14, 41]",23.0
2024-03-12 10:43:51-04:00,515.6,630.0,10,"[14, 41]",0.0
2024-03-12 10:43:51-04:00,515.6,500.0,10,"[14, 41]",0.0
2024-03-12 10:43:51-04:00,515.6,3.0,11,"[14, 37, 41]",0.0
2024-03-12 10:43:51-04:00,515.6,7.0,11,"[14, 37, 41]",0.0
2024-03-12 10:43:51-04:00,515.6,100.0,11,"[14, 41]",0.0
2024-03-12 10:43:51-04:00,515.6,600.0,11,"[14, 41]",0.0
2024-03-12 10:46:06-04:00,515.525,100.0,11,"[14, 41]",135.0
